:START_ID,:TYPE,REL_TYPE,:END_ID,CORP_CHCD_ID,START_MONTH,START_YEAR,END_YEAR,startend,NOTE,SOURCE,duplicates_strict,duplicates
EDCPT_10002,PRESENT_AT,Worked at,EDCT_338,,,1918,1920,1918-1920,,EDC_1920_93; EDC_1918_80,FALSE,FALSE
EDCPT_8696,PRESENT_AT,Worked at,EDCT_339,,,1916,1920,1916-1920,,EDC_1920_54; EDC_1917_36; EDC_1916_40,FALSE,FALSE
EDCPT_8697,PRESENT_AT,Worked at,EDCT_340,,,1918,1920,1918-1920,,EDC_1920_54; EDC_1918_46,FALSE,FALSE
EDCPT_8697,PRESENT_AT,Worked at,EDCT_341,,,1917,1920,1917-1920,,EDC_1920_54; EDC_1918_46; EDC_1917_36,FALSE,FALSE
EDCPT_8749,PRESENT_AT,Worked at,EDCT_345,,,1918,1920,1918-1920,,EDC_1920_55; EDC_1920_48,FALSE,FALSE
EDCPT_9274,PRESENT_AT,Worked at,EDCT_346,,,1917,1920,1917-1920,,EDC_1920_70; EDC_1918_62,FALSE,FALSE
EDCPT_10043,PRESENT_AT,Worked at,EDCT_349,,,1918,1920,1918-1920,,EDC_1920_95; EDC_1918_81,FALSE,FALSE
EDCPT_8800,PRESENT_AT,Worked at,EDCT_350,,,1916,1920,1916-1920,,EDC_1920_57; EDC_1918_49; EDC_1917_38; EDC_1916_42,FALSE,FALSE
EDCPT_8801,PRESENT_AT,Worked at,EDCT_350,,,1917,1920,1917-1920,,EDC_1920_57; EDC_1918_49; EDC_1917_38,FALSE,FALSE
EDCPT_8812,PRESENT_AT,Worked at,EDCT_351,,,1916,1920,1916-1920,,EDC_1920_57; EDC_1918_49; EDC_1917_38; EDC_1916_43,FALSE,FALSE
EDCPT_8856,PRESENT_AT,Worked at,EDCT_353,,,1918,1920,1918-1920,,EDC_1920_58; EDC_1918_51,FALSE,FALSE
EDCPT_8860,PRESENT_AT,Worked at,EDCT_354,,,1918,1920,1918-1920,,EDC_1920_58; EDC_1918_51,FALSE,FALSE
EDCPT_8949,PRESENT_AT,Worked at,EDCT_357,,,1917,1920,1917-1920,,EDC_1920_61 ; EDC-1917_41; EDC_1918_53,FALSE,FALSE
EDCPT_8963,PRESENT_AT,Worked at,EDCT_358,,,1917,1920,1917-1920,,EDC_1920_61 ; EDC_1917_42; EDC_1918_54,FALSE,FALSE
EDCPT_8974,PRESENT_AT,Worked at,EDCT_359,,,1918,1920,1918-1920,,EDC_1920_62; EDC_1918_54,FALSE,FALSE
EDCPT_9013,PRESENT_AT,Worked at,EDCT_361,,,1909,1911,1909-1911,,EDC_1920_62,FALSE,FALSE
EDCPT_9103,PRESENT_AT,Worked at,EDCT_363,,,1917,1920,1917-1920,,EDC_1920_64; EDC_1918_58; EDC_1917_44,FALSE,FALSE
EDCPT_9122,PRESENT_AT,Worked at,EDCT_365,,,1917,1920,1917-1920,,EDC_1920_65; EDC_1918_58 ; EDC_1917_45,FALSE,FALSE
EDCPT_10100,PRESENT_AT,Worked at,EDCT_366,,,1920,,1920-,,EDC_1920_97,FALSE,FALSE
EDCPT_10101,PRESENT_AT,Worked at,EDCT_366,,,1918,1920,1918-1920,,EDC_1920_97; EDC_1918_82,FALSE,FALSE
EDCPT_9130,PRESENT_AT,Worked at,EDCT_367,,,1917,1920,1917-1920,,EDC_1920_65; EDC_1918_58 ; EDC_1917_45,FALSE,FALSE
EDCPT_9167,PRESENT_AT,Worked at,EDCT_368,,,1917,1920,1917-1920,,EDC_1920_66; EDC_1918_59 ;EDC_1917_45,FALSE,FALSE
EDCPT_9171,PRESENT_AT,Worked at,EDCT_369,,,1917,1920,1917-1920,,EDC_1920_66; EDC_1918_59 ; EDC_1917_46,FALSE,FALSE
EDCPT_9178,PRESENT_AT,Worked at,EDCT_371,,,1918,1920,1918-1920,,EDC_1920_67; EDC_1918_60,FALSE,FALSE
EDCPT_9991,PRESENT_AT,Worked at,EDCT_371,,,1918,1920,1918-1920,,EDC_1920_93; EDC_1918_80,FALSE,FALSE
EDCPT_9184,PRESENT_AT,Worked at,EDCT_372,,,1917,1920,1917-1920,,EDC_1920_67; EDC_1918_60 ; EDC_1917_46,FALSE,FALSE
EDCPT_9185,PRESENT_AT,Worked at,EDCT_372,,,1917,1920,1917-1920,,EDC_1920_67; EDC_1918_60 ; EDC_1917_46,FALSE,FALSE
EDCPT_9202,PRESENT_AT,Worked at,EDCT_374,,,1917,1920,1917-1920,,EDC_1920_67; EDC_1918_61 ; EDC_1917_47,FALSE,FALSE
EDCPT_9230,PRESENT_AT,Worked at,EDCT_376,,,1918,1920,1918-1920,,EDC_1920_68; EDC_1918_61,FALSE,FALSE
EDCPT_9231,PRESENT_AT,Worked at,EDCT_376,,,1917,1920,1917-1920,,EDC_1920_68; EDC_1918_61 ; EDC_1917_47,FALSE,FALSE
EDCPT_9866,PRESENT_AT,Worked at,EDCT_379,,,1916,1918,1916-1918,,EDC_1918_77; EDC_1917_59; EDC_1916_65,FALSE,FALSE
EDCPT_9259,PRESENT_AT,Worked at,EDCT_380,,,1917,1920,1917-1920,,EDC_1920_69; EDC_1917_48; EDC_1918_62,FALSE,FALSE
EDCPT_9281,PRESENT_AT,Worked at,EDCT_383,,,1917,1920,1917-1920,,EDC_1920_70 ; EDC_1917_49; EDC_1918_63,FALSE,FALSE
EDCPT_9607,PRESENT_AT,Worked at,EDCT_383,,,1917,1920,1917-1920,,EDC_1920_80; EDC_1918_72; EDC_1917_56,FALSE,FALSE
EDCPT_9359,PRESENT_AT,Worked at,EDCT_385,,,1917,1920,1917-1920,,EDC_1920_72; EDC_1917_50; EDC_1918_65,FALSE,FALSE
EDCPT_9363,PRESENT_AT,Worked at,EDCT_388,,,1918,1920,1918-1920,,EDC_1920_72; EDC_1918_65,FALSE,FALSE
EDCPT_9378,PRESENT_AT,Worked at,EDCT_389,,,1917,1920,1917-1920,,EDC_1920_72; EDC_1918_65; EDC_1917_51,FALSE,FALSE
EDCPT_9423,PRESENT_AT,Worked at,EDCT_391,,,1917,1920,1917-1920,,EDC_1920_74; EDC_1918_67,FALSE,FALSE
EDCPT_9426,PRESENT_AT,Worked at,EDCT_392,,,1918,1920,1918-1920,,EDC_1920_75; EDC_1918_67,FALSE,FALSE
EDCPT_9434,PRESENT_AT,Worked at,EDCT_394,,,1918,1920,1918-1920,,EDC_1918_67; EDC_1920_75,FALSE,FALSE
EDCPT_9455,PRESENT_AT,Worked at,EDCT_396,,,1918,1920,1918-1920,,EDC_1920_75; EDC_1918_68,FALSE,FALSE
EDCPT_9548,PRESENT_AT,Worked at,EDCT_398,,,1918,1920,1918-1920,,EDC_1920_79; EDC_1918_70;EDC_1914_17,FALSE,FALSE
EDCPT_9551,PRESENT_AT,Worked at,EDCT_399,,,1918,1920,1918-1920,,EDC_1920_79; EDC_1918_71,FALSE,FALSE
EDCPT_9610,PRESENT_AT,Worked at,EDCT_402,,,1917,1920,1917-1920,,EDC_1920_80; EDC_1918_72; EDC_1917_56,FALSE,FALSE
EDCPT_9619,PRESENT_AT,Worked at,EDCT_403,,,1918,1920,1918-1920,,EDC_1920_81; EDC_1918_72,FALSE,FALSE
EDCPT_9627,PRESENT_AT,Worked at,EDCT_404,,,1918,1920,1918-1920,,EDC_1920_81; EDC_1918_72,FALSE,FALSE
EDCPT_9691,PRESENT_AT,Worked at,EDCT_406,,,1910,1915,1910-1915,,EDC_1920_83,FALSE,FALSE
EDCPT_9408,PRESENT_AT,Worked at,EDCT_407,,,1918,1920,1918-1920,,EDC_1920_74; EDC_1918_66,FALSE,FALSE
EDCPT_9781,PRESENT_AT,Worked at,EDCT_412,,,1917,1920,1917-1920,,EDC_1920_86; EDC_1918_75; EDC_1917_58,FALSE,FALSE
EDCPT_9782,PRESENT_AT,Worked at,EDCT_413,,,1917,1920,1917-1920,,EDC_1920_86; EDC_1918_75; EDC_1917_58,FALSE,FALSE
EDCPT_9842,PRESENT_AT,Worked at,EDCT_416,,,1906,1913,1906-1913,,EDC_1920_88; EDC_1918_77,FALSE,FALSE
EDCPT_9908,PRESENT_AT,Worked at,EDCT_422,,,1918,1920,1918-1920,,EDC_1920_90; EDC_1918_78,FALSE,FALSE
EDCPT_9922,PRESENT_AT,Worked at,EDCT_423,,,1917,1920,1917-1920,,EDC_1920_91; EDC_1918_78; EDC_1917_60,FALSE,FALSE
EDCPT_9953,PRESENT_AT,Worked at,EDCT_428,,,1917,1920,1917-1920,,EDC_1920_92; EDC_1918_79; EDC-1917_60,FALSE,FALSE
EDCPT_10001,PRESENT_AT,Worked at,EDCT_435,,,1920,,1920-,,EDC_1920_93,FALSE,FALSE
EDCPT_10017,PRESENT_AT,Worked at,EDCT_436,,,1920,,1920-,,EDC_1920_94,FALSE,FALSE
EDCPT_10029,PRESENT_AT,Worked at,EDCT_437,,,1918,1920,1918-1920,,EDC_1920_95; EDC_1918_81,FALSE,FALSE
EDCPT_10030,PRESENT_AT,Worked at,EDCT_437,,,1917,1920,1917-1920,,EDC_1920_94; EDC_1918_81; EDC_1917_61,FALSE,FALSE
EDCPT_10041,PRESENT_AT,Worked at,EDCT_438,,,1920,,1920-,,EDC_1920_95,FALSE,FALSE
EDCPT_10063,PRESENT_AT,Worked at,EDCT_439,,,1920,,1920-,,EDC_1920_96,FALSE,FALSE
EDCPT_10095,PRESENT_AT,Worked at,EDCT_440,,,1917,1920,1917-1920,,EDC_1920_97; EDC_1918_82; EDC_1917_63,FALSE,FALSE
EDCPT_10095,PRESENT_AT,Worked at,EDCT_441,,,1920,,1920-,,EDC_1920_97,FALSE,FALSE
EDCPT_10095,PRESENT_AT,Worked at,EDCT_442,,,1920,,1920-,,EDC_1920_97,FALSE,FALSE
EDCPT_10099,PRESENT_AT,Worked at,EDCT_443,,,1917,1920,1917-1920,,EDC_1920_97; EDC_1917_63,FALSE,FALSE
EDCPT_9182,PRESENT_AT,Worked at,EDCT_444,,,1917,1920,1917-1920,,EDC_1920_67; EDC_1918_60 ; EDC_1917_46,FALSE,FALSE
EDCPT_10112,PRESENT_AT,Worked at,EDCT_445,,,1920,,1920-,,EDC_1920_97,FALSE,FALSE
EDCPT_10125,PRESENT_AT,Worked at,EDCT_447,,,1920,,1920-,,EDC_1920_98,FALSE,FALSE
EDCPT_10270,PRESENT_AT,Worked at,EDCT_447,,,1920,,1920-,,EDC_1920_102,FALSE,FALSE
EDCPT_10514,PRESENT_AT,Worked at,EDCT_447,,,1920,,1920-,,EDC_1920_110,FALSE,FALSE
EDCPT_11634,PRESENT_AT,Worked at,EDCT_460,,,1914,1918,1914-1918,,EDC_1918_129; EDC_1914_33,FALSE,FALSE
EDCPT_10131,PRESENT_AT,Worked at,EDCT_552,,,1917,,1917-,,EDC_1917_63,FALSE,FALSE
EDCPT_10045,PRESENT_AT,Worked at,EDCT_553,,,1916,,1916-,,EDC_1916_69,FALSE,FALSE
EDCPT_10328,PRESENT_AT,Worked at,EDCT_582,,,1917,,1917-,,EDC_1917_67,FALSE,FALSE
EDCPT_10005,PRESENT_AT,Worked at,EDCT_715,,,1920,,1920-,,EDC_1920_94,FALSE,FALSE
EDCPT_10253,PRESENT_AT,Worked at,EDCT_733,,,1916,,1916-,,EDC_1916_73,FALSE,FALSE
EDCPT_10308,PRESENT_AT,Worked at,EDCT_759,,,1916,,1916-,,EDC_1916_75,FALSE,FALSE
EDCPT_10402,PRESENT_AT,Worked at,EDCT_759,,,1916,,1916-,,EDC_1916_77,FALSE,FALSE
EDCPT_11015,PRESENT_AT,Worked at,EDCT_780,,,1914,1917,1914-1917,,EDC_1917_85; EDC_1914_28,FALSE,FALSE
EDCPT_10388,PRESENT_AT,Worked at,EDCT_913,,,1916,,1916-,,EDC_1916_77,FALSE,FALSE
EDCPT_10584,PRESENT_AT,Worked at,EDCT_784,,,1916,,1916-,,EDC_1916_81,FALSE,FALSE
EDCPT_11300,PRESENT_AT,Worked in,EDCT_566,,,1917,1918,1917-1918,Formely Dean of Studies at Tietsin Anglo-Chinese College,EDC_1918_119;EDC_1917_91,FALSE,FALSE
EDCPT_9431,PRESENT_AT,A. C. P. Lond. Assistant Master,EDCT_007,,,1914,,1914-,,EDC_1914_17,FALSE,FALSE
EDCPT_12130,PRESENT_AT,Accountant at,EDCT_066,,,1920,,1920-,,EDC_1920_165,FALSE,FALSE
EDCPT_11110,PRESENT_AT,Acting Headmaster at,EDCT_255,,,1920,,1920-,,EDC_1920_132,FALSE,FALSE
EDCPT_9914,PRESENT_AT,Acting Principal,EDCT_771,,,1914,,1914-,,EDC_1914_19,FALSE,FALSE
EDCPT_12240,PRESENT_AT,Acting Principal,EDCT_967,,,1914,,1914-,,EDC_1914_12,FALSE,FALSE
EDCPT_9850,PRESENT_AT,Acting Principal at,EDCT_024,,,1918,,1918-,,EDC_1918_77,FALSE,FALSE
EDCPT_10966,PRESENT_AT,Acting Principal at,EDCT_429,,,1917,,1917-,,EDC_1917_84,FALSE,FALSE
EDCPT_7338,PRESENT_AT,Acting Principal at,EDCT_495,,,1917,,1917-,,EDC_1917_8,FALSE,FALSE
EDCPT_9116,PRESENT_AT,Acting Principal at,EDCT_554,,,1918,,1918-,,EDC_1918_58,FALSE,FALSE
EDCPT_8053,PRESENT_AT,Acting Principal at,EDCT_603,,,1917,,1917-,,EDC_1917_21,FALSE,FALSE
EDCPT_10987,PRESENT_AT,Acting Principal at,EDCT_634,,,1917,,1917-,,EDC_1917_84,FALSE,FALSE
EDCPT_11300,PRESENT_AT,Acting Principal at,EDCT_638,,,1916,,1916-,,EDC_1916_100,FALSE,FALSE
EDCPT_9278,PRESENT_AT,Acting Principal of,EDCT_827,,,1916,,1916-,,EDC_1916_53,FALSE,FALSE
EDCPT_11577,PRESENT_AT,Acting Principle,EDCT_338,,,1920,,1920-,,EDC_1920_147;EDC_1917_98,FALSE,FALSE
EDCPT_9628,PRESENT_AT,Acting-Chaplain at,EDCT_091,,,1918,,1918-,,EDC_1918_72,FALSE,FALSE
EDCPT_11182,PRESENT_AT,Acting-President at,EDCT_807,,,1914,,1914-,,EDC_1914_29,FALSE,FALSE
EDCPT_8581,PRESENT_AT,Acting-Principal at,EDCT_349,,,1917,,1917-,,EDC_1917_33,FALSE,FALSE
EDCPT_9245,PRESENT_AT,Acting-Principal at,EDCT_349,,,1917,,1917-,,EDC_1917_48,FALSE,FALSE
EDCPT_9248,PRESENT_AT,Acting-Principal at,EDCT_349,,,1918,,1918-,,EDC_1918_62,FALSE,FALSE
EDCPT_11140,PRESENT_AT,Art Department at,EDCT_004,,,1918,,1918-,,EDC_1918_115,FALSE,FALSE
EDCPT_10787,PRESENT_AT,Asisstant Mistress at,EDCT_127,,,1917,,1917-,,EDC_1917_79,FALSE,FALSE
EDCPT_10679,PRESENT_AT,Asisstant Mistress at,EDCT_324,,,1917,,1917-,,EDC_1917_76,FALSE,FALSE
EDCPT_9603,PRESENT_AT,Asisstant Mistress at,EDCT_685,,,1917,,1917-,,EDC_1917_56,FALSE,FALSE
EDCPT_10652,PRESENT_AT,Asistant Principal at,EDCT_374,,,1920,,1920-,,EDC_1920_116,FALSE,FALSE
EDCPT_11408,PRESENT_AT,Assistant at,EDCT_161,,,1914,,1914-,,EDC_1914_31,FALSE,FALSE
EDCPT_9904,PRESENT_AT,Assistant at,EDCT_276,,,1916,,1916-,,EDC_1916_65;EDC_1914_19,FALSE,FALSE
EDCPT_11263,PRESENT_AT,Assistant at,EDCT_347,,,1920,,1920-,,EDC_1920_137,FALSE,FALSE
EDCPT_11148,PRESENT_AT,Assistant at,EDCT_755,,,1914,,1914-,,EDC_1914_29,FALSE,FALSE
EDCPT_10793,PRESENT_AT,Assistant at,EDCT_759,,,1914,,1914-,,EDC_1914_26,FALSE,FALSE
EDCPT_9570,PRESENT_AT,Assistant Director,EDCT_859,,,1914,,1914-,,EDC_1914_17,FALSE,FALSE
EDCPT_11975,PRESENT_AT,Assistant Librarian at,EDCT_085,,,1920,,1920-,,EDC_1920_160,FALSE,FALSE
EDCPT_11359,PRESENT_AT,Assistant Master,EDCT_007,,,1917,,1917-,,EDC_1917_92,FALSE,FALSE
EDCPT_9758,PRESENT_AT,Assistant Master,EDCT_008,,,1914,,1914-,,EDC_1914_18,FALSE,FALSE
EDCPT_7963,PRESENT_AT,Assistant Master,EDCT_013,,,1914,,1914-,,EDC_1914_7,FALSE,FALSE
EDCPT_8001,PRESENT_AT,Assistant Master,EDCT_050,,,1914,,1914-,,EDC_1914_8,FALSE,FALSE
EDCPT_8261,PRESENT_AT,Assistant Master,EDCT_050,,,1914,,1914-,,EDC_1914_9,FALSE,FALSE
EDCPT_9562,PRESENT_AT,Assistant Master,EDCT_054,,,1914,,1914-,,EDC_1914_17,FALSE,FALSE
EDCPT_12212,PRESENT_AT,Assistant Master,EDCT_070,,,1917,,1917-,,EDC_1917_115,FALSE,FALSE
EDCPT_8951,PRESENT_AT,Assistant Master,EDCT_070,,,1914,,1914-,,EDC_1914_14,FALSE,FALSE
EDCPT_8733,PRESENT_AT,Assistant Master,EDCT_091,,,1914,,1914-,,EDC_1914_13,FALSE,FALSE
EDCPT_12253,PRESENT_AT,Assistant Master,EDCT_111,,,1914,,1914-,,EDC_1914_19,FALSE,FALSE
EDCPT_10835,PRESENT_AT,Assistant Master,EDCT_167,,,1917,,1917-,Professor of Romance Languages,EDC_1917_80,FALSE,FALSE
EDCPT_7622,PRESENT_AT,Assistant Master,EDCT_214,,,1917,,1917-,,EDC_1917_15,FALSE,FALSE
EDCPT_7620,PRESENT_AT,Assistant Master,EDCT_301,,,1917,,1917-,,EDC_1917_15,FALSE,FALSE
EDCPT_7844,PRESENT_AT,Assistant Master,EDCT_444,,,1917,,1917-,,EDC_1917_17,FALSE,FALSE
EDCPT_8912,PRESENT_AT,Assistant Master,EDCT_518,,,1914,,1914-,,EDC_1914_14,FALSE,FALSE
EDCPT_7228,PRESENT_AT,Assistant Master,EDCT_519,,,1914,,1914-,,EDC_1914_2,FALSE,FALSE
EDCPT_7233,PRESENT_AT,Assistant Master,EDCT_543,,,1914,,1914-,,EDC_1914_2,FALSE,FALSE
EDCPT_9931,PRESENT_AT,Assistant Master,EDCT_634,,,1914,,1914-,,EDC_1914_19,FALSE,FALSE
EDCPT_9980,PRESENT_AT,Assistant Master,EDCT_634,,,1914,,1914-,,EDC_1914_19,FALSE,FALSE
EDCPT_9733,PRESENT_AT,Assistant Master,EDCT_657,,,1914,,1914-,,EDC_1914_18,FALSE,FALSE
EDCPT_8015,PRESENT_AT,Assistant Master,EDCT_700,,,1914,,1914-,,EDC_1914_8,FALSE,FALSE
EDCPT_8085,PRESENT_AT,Assistant Master,EDCT_714,,,1914,,1914-,,EDC_1914_8,FALSE,FALSE
EDCPT_8407,PRESENT_AT,Assistant Master,EDCT_717,,,1914,,1914-,,EDC_1914_11,FALSE,FALSE
EDCPT_8125,PRESENT_AT,Assistant Master,EDCT_727,,,1914,,1914-,,EDC_1914_8,FALSE,FALSE
EDCPT_8988,PRESENT_AT,Assistant Master,EDCT_732,,,1914,,1914-,,EDC_1914_13,FALSE,FALSE
EDCPT_8825,PRESENT_AT,Assistant Master,EDCT_734,,,1914,,1914-,,EDC_1914_14,FALSE,FALSE
EDCPT_9186,PRESENT_AT,Assistant Master,EDCT_750,,,1914,,1914-,,EDC_1914_15,FALSE,FALSE
EDCPT_9371,PRESENT_AT,Assistant Master,EDCT_753,,,1914,,1914-,,EDC_1914_16,FALSE,FALSE
EDCPT_10912,PRESENT_AT,Assistant Master,EDCT_754,,,1914,,1914-,,EDC_1914_27,FALSE,FALSE
EDCPT_12230,PRESENT_AT,Assistant Master,EDCT_768,,,1914,,1914-,,EDC_1914_11,FALSE,FALSE
EDCPT_9343,PRESENT_AT,Assistant Master,EDCT_778,,,1914,,1914-,,EDC_1914_16,FALSE,FALSE
EDCPT_8852,PRESENT_AT,Assistant Master,EDCT_788,,,1914,,1914-,,EDC_1914_14,FALSE,FALSE
EDCPT_8392,PRESENT_AT,Assistant Master,EDCT_799,,,1914,,1914-,,EDC_1914_10,FALSE,FALSE
EDCPT_9778,PRESENT_AT,Assistant Master,EDCT_804,,,1914,,1914-,,EDC_1914_18,FALSE,FALSE
EDCPT_8406,PRESENT_AT,Assistant Master,EDCT_856,,,1914,,1914-,,EDC_1914_11,FALSE,FALSE
EDCPT_7940,PRESENT_AT,Assistant Master,EDCT_907,,,1914,,1914-,,EDC_1914_7,FALSE,FALSE
EDCPT_12243,PRESENT_AT,Assistant Master,EDCT_940,,,1914,,1914-,,EDC_1914_14,FALSE,FALSE
EDCPT_8986,PRESENT_AT,Assistant Master,EDCT_948,,,1914,,1914-,,EDC_1914_14,FALSE,FALSE
EDCPT_12187,PRESENT_AT,Assistant Master,EDCT_951,,,1914,,1914-,,EDC_1914_37,FALSE,FALSE
EDCPT_8778,PRESENT_AT,Assistant Master,EDCT_954,,,1914,,1914-,,EDC_1914_13,FALSE,FALSE
EDCPT_9589,PRESENT_AT,Assistant Master,EDCT_954,,,1914,,1914-,,EDC_1914_17,FALSE,FALSE
EDCPT_9683,PRESENT_AT,Assistant Master,EDCT_958,,,1914,,1914-,,EDC_1914_18,FALSE,FALSE
EDCPT_8551,PRESENT_AT,Assistant Master,EDCT_977,,,1914,,1914-,,EDC_1914_12,FALSE,FALSE
EDCPT_8625,PRESENT_AT,Assistant Master,EDCT_981,,,1914,,1914-,,EDC_1914_12,FALSE,FALSE
EDCPT_9070,PRESENT_AT,Assistant Master,EDCT_990,,,1914,,1914-,,EDC_1914_14,FALSE,FALSE
EDCPT_9320,PRESENT_AT,Assistant Master,EDCT_993,,,1914,,1914-,,EDC_1914_16,FALSE,FALSE
EDCPT_9442,PRESENT_AT,Assistant Master,EDCT_995,,,1914,,1914-,,EDC_1914_17,FALSE,FALSE
EDCPT_9454,PRESENT_AT,Assistant Master,EDCT_996,,,1914,,1914-,,EDC_1914_17,FALSE,FALSE
EDCPT_9742,PRESENT_AT,Assistant Master,EDCT_993,,,1914,,1914-,,EDC_1914_18,FALSE,FALSE
EDCPT_9729,PRESENT_AT,Assistant Master (Chemical Analysis and Physics),EDCT_645,,,1914,,1914-,,EDC_1914_18,FALSE,FALSE
EDCPT_7147,PRESENT_AT,Assistant Master at,EDCT_002,,,1917,,1917-,,EDC_1917_4,FALSE,FALSE
EDCPT_10729,PRESENT_AT,Assistant Master at,EDCT_007,,,1914,,1914-,,EDC_1914_26,FALSE,FALSE
EDCPT_11024,PRESENT_AT,Assistant master at,EDCT_007,,,1917,,1917-,,EDC_1917_85,FALSE,FALSE
EDCPT_11440,PRESENT_AT,Assistant Master at,EDCT_007,,,1914,,1914-,,EDC_1914_31,FALSE,FALSE
EDCPT_11563,PRESENT_AT,Assistant Master at,EDCT_007,,,1914,,1914-,,EDC_1914_32,FALSE,FALSE
EDCPT_8810,PRESENT_AT,Assistant Master at,EDCT_007,,,1916,,1916-,,EDC_1916_43;EDC_1914_13,FALSE,FALSE
EDCPT_9528,PRESENT_AT,Assistant Master at,EDCT_007,,,1917,,1917-,,EDC_1917_55,FALSE,FALSE
EDCPT_10743,PRESENT_AT,Assistant Master at,EDCT_009,,,1917,,1917-,,EDC_1917_78,FALSE,FALSE
EDCPT_10823,PRESENT_AT,Assistant Master at,EDCT_009,,,1920,,1920-,,EDC_1920_122,FALSE,FALSE
EDCPT_11102,PRESENT_AT,Assistant Master at,EDCT_009,,,1920,,1920-,,EDC_1920_132,FALSE,FALSE
EDCPT_12061,PRESENT_AT,Assistant Master at,EDCT_009,,,1920,,1920-,,EDC_1920_163,FALSE,FALSE
EDCPT_7443,PRESENT_AT,Assistant Master at,EDCT_009,,,1916,,1916-,,EDC_1916_10,FALSE,FALSE
EDCPT_10824,PRESENT_AT,Assistant Master at,EDCT_015,,,1920,,1920-,,EDC_1920_122,FALSE,FALSE
EDCPT_11301,PRESENT_AT,Assistant Master at,EDCT_027,,,1916,,1916-,,EDC_1916_100,FALSE,FALSE
EDCPT_7063,PRESENT_AT,Assistant Master at,EDCT_027,,,1916,,1916-,,EDC_1916_02,FALSE,FALSE
EDCPT_9605,PRESENT_AT,Assistant Master at,EDCT_027,,,1916,,1916-,,EDC_1916_59,FALSE,FALSE
EDCPT_12197,PRESENT_AT,Assistant Master at,EDCT_031,,,1914,,1914-,,EDC_1914_37,FALSE,FALSE
EDCPT_11026,PRESENT_AT,Assistant Master at,EDCT_039,,,1920,,1920-,,EDC_1920_129,FALSE,FALSE
EDCPT_11101,PRESENT_AT,Assistant Master at,EDCT_039,,,1920,,1920-,,EDC_1920_132,FALSE,FALSE
EDCPT_11139,PRESENT_AT,Assistant Master at,EDCT_039,,,1920,,1920-,,EDC_1920_133,FALSE,FALSE
EDCPT_11429,PRESENT_AT,Assistant Master at,EDCT_039,,,1920,,1920-,,EDC_1920_142,FALSE,FALSE
EDCPT_7091,PRESENT_AT,Assistant Master at,EDCT_039,,,1916,,1916-,,EDC_1916_02,FALSE,FALSE
EDCPT_8385,PRESENT_AT,Assistant Master at,EDCT_039,,,1916,,1916-,,EDC_1916_32,FALSE,FALSE
EDCPT_10902,PRESENT_AT,Assistant Master at,EDCT_045,,,1920,,1920-,,EDC_1920_125;EDC_1917_82;EDC_1918_107,FALSE,FALSE
EDCPT_7041,PRESENT_AT,Assistant Master at,EDCT_045,,,1917,,1917-,,EDC_1917_2,FALSE,FALSE
EDCPT_11197,PRESENT_AT,Assistant Master at,EDCT_050,,,1914,,1914-,,EDC_1914_30,FALSE,FALSE
EDCPT_7650,PRESENT_AT,Assistant Master at,EDCT_068,,,1916,,1916-,,EDC_1916_16,FALSE,FALSE
EDCPT_11936,PRESENT_AT,Assistant Master at,EDCT_070,,,1920,,1920-,,EDC_1920_159,FALSE,FALSE
EDCPT_9391,PRESENT_AT,Assistant Master at,EDCT_070,,,1917,,1917-,,EDC_1917_51,FALSE,FALSE
EDCPT_9253,PRESENT_AT,Assistant Master at,EDCT_077,,,1916,,1916-,,EDC_1916_52,FALSE,FALSE
EDCPT_11022,PRESENT_AT,Assistant master at,EDCT_083,,,1917,,1917-,,EDC_1917_85,FALSE,FALSE
EDCPT_8338,PRESENT_AT,Assistant Master at,EDCT_090,,,1918,,1918-,,EDC_1918_36,FALSE,FALSE
EDCPT_8806,PRESENT_AT,Assistant Master at,EDCT_090,,,1916,,1916-,,EDC_1916_43,FALSE,FALSE
EDCPT_11560,PRESENT_AT,Assistant Master at,EDCT_091,,,1914,,1914-,,EDC_1914_32,FALSE,FALSE
EDCPT_7179,PRESENT_AT,Assistant Master at,EDCT_091,,,1916,,1916-,,EDC_1916_05,FALSE,FALSE
EDCPT_7368,PRESENT_AT,Assistant Master at,EDCT_091,,,1916,,1916-,,EDC_1916_09,FALSE,TRUE
EDCPT_7368,PRESENT_AT,Assistant Master at,EDCT_091,,,1917,,1917-,,EDC_1917_10,FALSE,TRUE
EDCPT_9823,PRESENT_AT,Assistant Master at,EDCT_091,,,1917,,1917-,,EDC_1917_59,FALSE,FALSE
EDCPT_8017,PRESENT_AT,Assistant Master at,EDCT_105,,,1918,,1918-,,EDC_1918_27,FALSE,FALSE
EDCPT_11222,PRESENT_AT,Assistant master at,EDCT_116,,,1920,,1920-,,EDC_1920_136,FALSE,FALSE
EDCPT_9747,PRESENT_AT,Assistant Master at,EDCT_117,,,1916,,1916-,,EDC_1916_62,FALSE,FALSE
EDCPT_11287,PRESENT_AT,Assistant Master at,EDCT_134,,,1920,,1920-,,EDC_1920_138,FALSE,FALSE
EDCPT_7462,PRESENT_AT,Assistant Master at,EDCT_142,,,1916,,1916-,,EDC_1916_11,FALSE,FALSE
EDCPT_8898,PRESENT_AT,Assistant Master at,EDCT_157,,,1916,,1916-,,EDC_1916_45,FALSE,FALSE
